Province,Type,Subregion,Name,latitude,longitude
Gauteng,Clinic,Roodepoort,Helderkruin Clinic,-26.13764,27.869461
Gauteng,Clinic,Prinshof,Tshwane Rehabilitation Hospital,-25.73651,28.19899
Gauteng,Clinic,Vanderbijlpark,Rus ter vaal Clinic,-26.57466,27.94908
Gauteng,Clinic,Vanderbiljpark,Evaton Main Clinic,-26.53166,27.866001
Gauteng,Clinic,Meyerton,Midvaal CDC,-26.555816,28.016918
Gauteng,Clinic,Diepkloof,Chris Hani Baragwanath Hospital,-26.260553,27.943919
Gauteng,Clinic,Edenpark,Eden Park Clinic,-26.377001,28.125998
Gauteng,Clinic,Marlboro,Thoko Mngoma Clinic,-26.095949,28.097231
Gauteng,Clinic,Nigel,Duduza Clinic,-26.373584,28.415497
Gauteng,Clinic,Kempton Park,Tembisa CHC,-26.008813,28.216836
Gauteng,Clinic,Kempton Park,Birchleigh Clinic,-26.067763,28.228115
Gauteng,Clinic,Bonaero Park,Bonaero Park Clinic,-26.119863,28.256042
Gauteng,Clinic,Kempton Park,Birchleigh North Clinic,-26.052617,28.22992
Gauteng,Clinic,Tembisa,Ethafeni Clinic,-26.023504,28.214588
Gauteng,Clinic,Tembisa,Tembisa Main Clinic,-26.009348,28.24085
Gauteng,Clinic,Kempton Park,Kempton Park Civic Centre Clinic,-26.102079,28.226044
Gauteng,Clinic,Germiston,Germiston City Clinic,-26.217029,28.164254
Gauteng,Clinic,Germiston,Zonkizizwe 2 Clinic,-26.4144,28.180184
Gauteng,Clinic,Tsakane,Tsakane Clinic,-26.348234,28.373271
Gauteng,Clinic,Brakpan,Simunye Clinic (Brakpan),-26.368095,28.356893
Gauteng,Clinic,Brakpan,Kingsway Clinic,-26.23064,28.367171
Gauteng,Clinic,Brakpan,Calcot Dhlephu Clinic,-26.376669,28.378194
Gauteng,Clinic,Lenasia,Lenasia Clinic,-26.314757,27.850776
Gauteng,Clinic,Bergvlei,Alexandra CHC,-26.116169,28.090625
Gauteng,Clinic,Jameson Park,Jameson Park Satellite Clinic,-26.45114,28.41774
Gauteng,Clinic,Heidelburg,Ratanda Clinic,-26.554102,28.326745
Gauteng,Clinic,Reiger Park,Reiger Park Clinic,-26.228229,28.227503
Gauteng,Clinic,Nigel,Nigel Clinic,-26.418988,28.467894
Gauteng,Clinic,Duduza,Sead Clinic,-26.393381,28.396153
Gauteng,Clinic,Alra Park,Alra Park Clinic,-26.432645,28.508218
Gauteng,Clinic,Edenvale,Itireleng (Region B) Clinic,-26.045024,28.178177
Gauteng,Clinic,Tembisa,Esangweni CHC,-26.022075,28.201073
Gauteng,Clinic,Bramley,Alexandra East Bank Clinic,-26.106843,28.11028
Gauteng,Clinic,Sandton,Sandown Clinic,-26.10647,28.055796
Gauteng,Clinic,Petervale,Petervale Clinic,-26.03804,28.047361
Gauteng,Clinic,Dunnottar,Nokuthela Ngwenya CHC,-26.350594,28.421001
Gauteng,Clinic,Crystal Park,Crystal Park Clinic,-26.137101,28.370709
Gauteng,Clinic,Etwatwa,Barcelona Clinic,-26.109221,28.452586
Gauteng,Clinic,Benoni,Phillip Moyo CHC,-26.11976,28.484631
Gauteng,Clinic,Daveyton,Daveyton Ext Clinic,-26.075501,28.261911
Gauteng,Clinic,Daveyton,Daveyton East Clinic,-26.134454,28.439658
Gauteng,Clinic,Meyerton,Randvaal Clinic,-26.51518,28.04482
Gauteng,Clinic,Kookrus,Kookrus Clinic,-26.58894,28.00349
Gauteng,Clinic,Krugersdorp,Fanyana Nhlapo Clinic,-26.15222,27.78694
Gauteng,Clinic,Krugersdorp,Odirileng Maponya Clinic,-26.15897,27.78325
Gauteng,Clinic,Krugersdorp,Dr Yusuf Dadoo Hospital,-26.09965,27.78386
Gauteng,Clinic,Kagiso Krugersdorp,Thusong Community Clinic,-26.14002,27.7998
Gauteng,Clinic,Vanderbiljpark,Pontshong (Walkerville) Clinic,-26.49333,27.93308
Gauteng,Clinic,Springs,Far East Rand Hospital,-26.236265,28.4041
Gauteng,Clinic,Olifantsfontein,Tembisa Hospital,-25.984107,28.237288
Gauteng,Clinic,Halfway House,Rabie Ridge Clinic,-26.019409,28.171823
Gauteng,Clinic,Halfway House,Bophelong (Region 2) Clinic,-26.004592,28.190368
Gauteng,Clinic,Halfway House,OR Tambo Clinic,-25.92222,28.01842
Gauteng,Clinic,Ivory Park,Hikhensile Clinic,-25.992591,28.204485
Gauteng,Clinic,Halfway House,Diepsloot South Clinic,-25.93107,28.00507
Gauteng,Clinic,Newdare,Rahima Moosa Hospital,-26.188128,27.973852
Gauteng,Clinic,Midrand,Mpumelelo Clinic,-25.985886,28.208712
Gauteng,Clinic,Halfwayhouse,Ebony Park / Kaalfontein Clinic,-25.994083,28.179631
Gauteng,Clinic,Krugersdorp,Sterkfontein Hospital,-26.05886,27.75778
Gauteng,Clinic,Carltonville,Carletonville hospital,-26.34704,27.39446
Gauteng,Clinic,Krugersdorp,Leratong Hospital,-26.17133,27.80774
Gauteng,Clinic,Halfwayhouse,Halfway House Clinic,-25.998816,28.128514
Gauteng,Clinic,Sebokeng,Empilisweni CDC,-26.547603,27.874382
Gauteng,Clinic,Parktown,Charlotte Maxeke Hospital,-26.176728,28.044255
Gauteng,Clinic,Brakpan,Pholosong Hospital,-26.340965,28.377519
Gauteng,Clinic,Auckland Park,Helen Joseph Hospital,-26.183916,27.99031
Gauteng,Clinic,Pretoria,East Lynne Clinic,-25.70512,28.2846
Gauteng,Clinic,Eldorado,Tarlton Clinic,-26.09143,27.66503
Gauteng,Clinic,Orange Farm,Stretford CHC,-26.469747,27.869155
Gauteng,Clinic,Kameeldrift,Kameeldrift Clinic,-25.385717,28.181144
Gauteng,Clinic,Zuurbekom,Zuurbekom Clinic,-26.31693,27.70312
Gauteng,Clinic,Randfontein,Badirile Clinic,-26.13027,27.59278
Gauteng,Clinic,Bronkhorspruit,Kanana Clinic,-25.777576,28.606977
Gauteng,Clinic,Kromdraai,DMA Kromdraai Clinic,-25.98821,27.78312
Gauteng,Clinic,Krugersdorp,Hands of Compassion Clinic,-25.97402,27.91211
Gauteng,Clinic,Hammanskraal,Mandisa Shiceka Clinic,-25.40372,28.28567
Gauteng,Clinic,Cullinan,De Wagensdrift Satellite Clinic,-25.3051,28.3141
Gauteng,Clinic,Muldersdrift,Muldersdrift Clinic,-26.0157,27.85714
Gauteng,Clinic,Hekpoort,Itumeleng Clinic,-25.89636,27.60122
Gauteng,Clinic,Silverton,Silverton Clinic,-25.733389,28.297608
Gauteng,Clinic,Braamfontein,Hillbrow CHC,-26.19298,28.045768
Gauteng,Clinic,Hammanskraal,Jubilee Gateway Clinic,-25.40306,28.26582
Gauteng,Clinic,Mabopane,Kgabo CHC,-25.47034,28.05896
Gauteng,Clinic,Heidelberg,Heidelberg Hospital,-26.49873,28.357912
Gauteng,Clinic,Vanderbijlpark,Johan Heyns CHC,-26.70309,27.83411
Gauteng,Clinic,Pretoria,Steve Biko Academic Hospital,-25.73271,28.19978
Gauteng,Clinic,Boksburg,Tambo Memorial Hospital,-26.218691,28.245817
Gauteng,Clinic,Cryton,Barney Molokoane Clinic,-26.492298,27.878977
Gauteng,Clinic,Dewetsdorp,Natalspruit Hospital,-26.32597,28.145342
Gauteng,Clinic,Philip Nel Park,Pretoria West Hospital,-25.73654,28.13962
Gauteng,Clinic,Lenasia South,Lenasia South CHC,-26.378414,27.850052
Gauteng,Clinic,Vereeniging,Kopanong Hospital,-26.63793,27.93328
Gauteng,Clinic,Vanderbijlpark,Sebokeng Hospital,-26.60673,27.84801
Gauteng,Clinic,Kwa-Xuma,Mofolo South Clinic,-26.257724,27.886165
Gauteng,Clinic,Edenvale,Edenvale Hospital,-26.127921,28.128374
Gauteng,Clinic,Germiston,Germiston Hospital,-26.218874,28.162948
Gauteng,Clinic,Daspoort,Daspoort Poli Clinic,-25.71389,28.13167
Gauteng,Clinic,Pretoria,Weskoppies Hospital,-25.76389,28.16057
Gauteng,Clinic,Pretoria,Tshwane District Hospital,-25.73271,28.1998
Gauteng,Clinic,Sandringham,Sizwe Tropical Diseases Hospital,-26.13745,28.12496
Gauteng,Clinic,Halfway House,Midrand West Clinic,-25.986831,28.11205
Gauteng,Clinic,Eikenhof,Eikenhof LA Clinic,-26.334473,27.987362
Gauteng,Clinic,Pretoria,Kalafong Hospital,-25.76277,28.08948
Gauteng,Clinic,Hammanskraal,Temba CHC,-25.37743,28.26362
Gauteng,Clinic,Hammanskraal,Ramotse Clinic,-25.3576,28.29507
Gauteng,Clinic,Hammanskraal,Jubilee Hospital,-25.40306,28.26582
Gauteng,Clinic,Mabophane,Dilopye Clinic,-25.38296,28.19353
Gauteng,Clinic,Mabopane,Phedisong 6 Clinic,-25.60489,28.00799
Gauteng,Clinic,Mabopane,Odi Hospital,-25.5184,28.02245
Gauteng,Clinic,Randburg,Tara H Moross Centre Hospital,-26.108635,28.036975
Gauteng,Clinic,Krugersdorp,Dr Yusuf Dadoo Gateway Clinic,-26.09934,27.78333
Gauteng,Clinic,Mamelodi East,Mamelodi Hospital,-25.718854,28.368936
Gauteng,Clinic,Cullinan,Cullinan Rehabilitation Hospital,-25.691202,28.538929
Gauteng,Clinic,Soweto,Lillian Ngoyi CHC,-26.259523,27.934628
Gauteng,Clinic,Yeoville,Yeoville Clinic,-26.182096,28.062966
Gauteng,Clinic,Lenasia Ext 10,Lenasia Ext 10 Clinic,-26.339735,27.872674
Gauteng,Clinic,Reedville Clinic,Reedville Clinic,-26.264603,28.390541
Gauteng,Clinic,Bophelong,Bophelong (Region B) CDC,-26.6939,27.79729
Gauteng,Clinic,Katlehong,Moleleki Clinic,-26.384481,28.178108
Gauteng,Clinic,Poortjie,Sinethemba Clinic,-26.456288,27.766729
Gauteng,Clinic,Eldorado Park Ext 2,Eldorado Park Ext 2 Clinic,-26.289298,27.921023
Gauteng,Clinic,Lenasia South,Lenasia South Civic Centre Clinic,-26.388664,27.862299
Gauteng,Clinic,Palmridge,Palmridge Clinic,-26.387353,28.143303
Gauteng,Clinic,Springs,Slovo Park Clinic,-26.214283,28.489241
Gauteng,Clinic,Kempton Park,Endayeni Clinic,-26.01958,28.191648
Gauteng,Clinic,Mayfair,Mayfair Clinic,-26.207251,28.01577
Gauteng,Clinic,Pyramid,Adelaide Tambo Clinic,-25.58195,28.23326
Gauteng,Clinic,Katlehong,Sunriseview Clinic,-26.39157,28.19707
Gauteng,Clinic,Mamelodi East,Stanza Bopape CHC,-25.70567,28.39402
Gauteng,Clinic,Carltonvile,Khutsong South Clinic,-26.34764,27.33127
Gauteng,Clinic,Se 2,Driehoek Clinic,-26.72609,27.8462
Gauteng,Clinic,Rooihuiskraal,Rooihuiskraal Clinic,-25.8937,28.15372
Gauteng,Clinic,Mooiplaas,Ubuntu Clinic,-25.791111,28.431111
Gauteng,Clinic,Luipaardsvlei,Luipaardsvlei Old Age Home,-26.12265,27.81323
Gauteng,Clinic,Wilderbeesfontein,Wildebeesfontein Clinic,-26.517662,27.885001
Gauteng,Clinic,Protea Glen,Protea Glen Clinic,-26.272841,27.805511
Gauteng,Clinic,Malibongwe Drive,Eyethu Yarona Clinic,-25.990026,27.927247
Gauteng,Clinic,Sokhulumi,Sokhulumi Clinic,-25.602948,28.89733
Gauteng,Clinic,Thohoyandou,Phedisong 1 MOU,-25.61499,27.98804
KwaZulu-Natal,Clinic,Umlazi,Umlazi G Clinic,-29.952497,30.884915
KwaZulu-Natal,Clinic,Nagina,Nagina Clinic,-29.870115,30.812235
KwaZulu-Natal,Clinic,Merebank,Merebank Clinic,-29.953108,30.970279
KwaZulu-Natal,Clinic,La Lucia,La Lucia Clinic,-29.754598,31.062797
KwaZulu-Natal,Clinic,Reservoir Hills,Reservoir Hills Clinic,-29.803137,30.952156
KwaZulu-Natal,Clinic,Clermont,Clermont Clinic,-29.795223,30.892895
KwaZulu-Natal,Clinic,Sydenham,Sydenham Heights Clinic,-29.827214,30.981558
KwaZulu-Natal,Clinic,Bluff,Bluff Clinic,-29.90041,31.025825
KwaZulu-Natal,Clinic,Waterfall,Waterfall Clinic,-29.749316,30.818257
KwaZulu-Natal,Clinic,Ladysmith,Tholusizo Clinic,-28.736713,29.838567
KwaZulu-Natal,Clinic,Newlands West,Newlands West Clinic,-29.779087,30.95483
KwaZulu-Natal,Clinic,Winburg,Redhill Clinic,-29.777967,31.020262
KwaZulu-Natal,Clinic,Lugada,Luganda Clinic,-29.888276,30.80376
KwaZulu-Natal,Clinic,Wyebank,Wyebank Clinic,-29.77072,30.876689
KwaZulu-Natal,Clinic,New Germany,New Germany Clinic,-29.798154,30.875748
KwaZulu-Natal,Clinic,Kloof,Kloof Clinic,-29.791667,30.832089
KwaZulu-Natal,Clinic,Durban,Beatrice Street Clinic,-29.85175,31.018057
KwaZulu-Natal,Clinic,Newlands East,Glen Earle Clinic,-29.780132,30.979407
KwaZulu-Natal,Clinic,Shallcross,Shallcross Clinic,-29.889258,30.878636
KwaZulu-Natal,Clinic,Longmarket Street,Balgowan Clinic,-29.39584,30.05722
KwaZulu-Natal,Clinic,Ndwedwe,Wosiyane Clinic,-29.555043,30.782637
KwaZulu-Natal,Clinic,Phoenix,Phoenix Rehabilitation Centre,-29.691208,30.99653
KwaZulu-Natal,Clinic,Whetstone,Phoenix CHC,-29.707382,30.992609
KwaZulu-Natal,Clinic,Ladysmith,Ladysmith Gateway Clinic,-28.55897,29.76511
KwaZulu-Natal,Clinic,Manguzi,Zama Zama Clinic,-27.12576,32.28077
KwaZulu-Natal,Clinic,Westville,Westville Clinic,-29.83398,30.911947
KwaZulu-Natal,Clinic,Saai Plaas,Charlestown Clinic,-27.423586,29.872714
KwaZulu-Natal,Clinic,Newlands West,Newlands East Clinic,-29.787812,30.969906
KwaZulu-Natal,Clinic,Pinetown,KwaNdengezi Clinic,-29.85098,30.768089
KwaZulu-Natal,Clinic,Kenville,Sea Cow Lake Clinic,-29.796352,31.00205
KwaZulu-Natal,Clinic,Phoenix,Starwood Clinic,-29.703323,31.006368
KwaZulu-Natal,Clinic,Sydenham,King George V Hospital,-29.82358,30.98704
KwaZulu-Natal,Clinic,Phoenix,Grove End Clinic,-29.69796,31.02438
KwaZulu-Natal,Clinic,Chatsworth,Chatsworth Township Centre Clinic,-29.911454,30.879537
KwaZulu-Natal,Clinic,Mariannridge,Mariannridge Clinic,-29.862495,30.82117
KwaZulu-Natal,Clinic,Verulam,Verulam Clinic,-29.645994,31.0471
KwaZulu-Natal,Clinic,Clare Estate,Clare Estate Clinic,-29.820894,30.974434
KwaZulu-Natal,Clinic,Austerville,Austerville Clinic,-29.940474,30.983065
KwaZulu-Natal,Clinic,Durban,Addington Gateway Clinic,-29.860627,31.041237
KwaZulu-Natal,Clinic,Amanzimtoti,Amanzimtoti Clinic,-30.054121,30.880621
KwaZulu-Natal,Clinic,Amanzimtoti,Athlone Park Hall Clinic,-30.017609,30.920088
KwaZulu-Natal,Clinic,Richards Bay,Richards Bay Clinic,-28.7555,32.05025
KwaZulu-Natal,Clinic,Amanzintoti,Bhekimpilo Trust - Bekulwandle Clinic,-29.677308,30.921191
KwaZulu-Natal,Clinic,Nkandla,Mpandleni Clinic,-28.620445,31.088608
KwaZulu-Natal,Clinic,Harding,Meadow Sweet Clinic,-30.63895,30.03235
KwaZulu-Natal,Clinic,Harding,Harding Clinic,-30.57485,29.88308
KwaZulu-Natal,Clinic,Harding,Elim Clinic,-30.72638,29.99437
KwaZulu-Natal,Clinic,High Flats,Ndwebu Clinic,-29.511451,30.939442
KwaZulu-Natal,Clinic,Tugela Ferry,Ethembeni Clinic,-28.856655,30.497709
KwaZulu-Natal,Clinic,Morrison,Morrison's Post Clinic,-30.56581,30.42173
KwaZulu-Natal,Clinic,Hammarsdale,Mpumalanga Clinic,-29.803945,30.621675
KwaZulu-Natal,Clinic,Ozwathini,Chibini Clinic,-29.274769,30.932286
KwaZulu-Natal,Clinic,Mtubatuba,Mtubatuba Clinic,-28.41123,32.18526
KwaZulu-Natal,Clinic,Newcastle,Sukumani Clinic,-27.780449,30.096295
KwaZulu-Natal,Clinic,Newcastle,Phungashe Clinic,-30.42536,30.15072
KwaZulu-Natal,Clinic,Newcastle,Mvutshini Clinic (uMlalazi),-28.951687,31.569289
KwaZulu-Natal,Clinic,Eshowe,Mthungweni Clinic,-28.811024,31.053801
KwaZulu-Natal,Clinic,Nqutu,Mkhonjane Clinic,-28.150461,30.577392
KwaZulu-Natal,Clinic,Umzumbe,Gqayinyanga Clinic,-30.570723,30.477437
KwaZulu-Natal,Clinic,Mthwalume,Khayelihle Clinic,-30.45197,30.5347
KwaZulu-Natal,Clinic,Durban,Savannah Park Clinic,-29.883202,30.847142
KwaZulu-Natal,Clinic,Hlabisa,Mpukunyoni Clinic,-28.36738,32.17427
KwaZulu-Natal,Clinic,Clernaville,Zwelibomvu Clinic,-29.885579,30.70911
KwaZulu-Natal,Clinic,Kwa-Pett,Osungulweni Clinic,-28.843985,31.204307
KwaZulu-Natal,Clinic,Kwapette,Ntumeni Clinic,-28.858903,31.322448
KwaZulu-Natal,Clinic,Kwapett,Mathungela Clinic,-28.89687,31.080979
KwaZulu-Natal,Clinic,Kwa-Pett,Ngudwini Clinic,-29.050737,31.250876
KwaZulu-Natal,Clinic,Kwapett,Samungu Clinic,-28.999062,31.325476
KwaZulu-Natal,Clinic,Empangeni,Isiboniso Clinic,-28.858375,31.984811
KwaZulu-Natal,Clinic,Durnacol,Durnacol Clinic,-28.047426,30.021392
KwaZulu-Natal,Clinic,Mahlabathini,Mpungamhlophe Clinic,-28.26602,31.25377
KwaZulu-Natal,Clinic,Mahlabathini,Hlathi Dam Clinic,-28.237784,30.54339
KwaZulu-Natal,Clinic,Richards Bay,KwaMbonambi Clinic,-28.713302,32.165541
KwaZulu-Natal,Clinic,Maphumulo,Mthandeni Clinic,-29.262169,31.077659
KwaZulu-Natal,Clinic,Ceza,Ceza Hospital,-27.996182,31.377532
KwaZulu-Natal,Clinic,Ixopo,Christ the King Gateway Clinic,-30.162433,30.078866
KwaZulu-Natal,Clinic,Nquthu,Mhlungwane Clinic,-28.13813,30.837083
KwaZulu-Natal,Clinic,St.Wendolins,Mzamo Clinic,-29.872292,30.830021
KwaZulu-Natal,Clinic,Tugela Ferry,Collessie Clinic,-28.682122,30.522552
KwaZulu-Natal,Clinic,Lotus Gardens,Hlengimpilo Clinic,-28.111742,31.672275
KwaZulu-Natal,Clinic,Nongoma,Sovane Clinic,-27.65295,31.79266
KwaZulu-Natal,Clinic,Mbadleni Area,Mbadleni Clinic,-26.96269,32.13522
KwaZulu-Natal,Clinic,Shemula,Shemula Clinic,-27.082,32.22862
KwaZulu-Natal,Clinic,Melmoth,Makhosini Clinic,-28.37908,31.271612
KwaZulu-Natal,Clinic,Mahlabathini,Nomdiya Clinic,-28.227386,31.377822
KwaZulu-Natal,Clinic,Lamontville,Lamontville Clinic,-29.950115,30.943653
KwaZulu-Natal,Clinic,Klaarwater,Klaarwater Clinic,-29.883058,30.829573
KwaZulu-Natal,Clinic,Phoenix,Amaoti Clinic,-29.68804,30.97942
KwaZulu-Natal,Clinic,Dalton,Efaye Clinic,-29.277401,30.795456
KwaZulu-Natal,Clinic,Adams Mission,Adams Mission Clinic,-30.017686,30.817782
KwaZulu-Natal,Clinic,Pomeroy,Cwaka Clinic,-28.65783,30.464294
KwaZulu-Natal,Clinic,Tafuleni,Ntembeni Clinic,-29.715798,30.248985
KwaZulu-Natal,Clinic,Eshowe,Ekuphumuleni Clinic,-28.78098,31.761099
KwaZulu-Natal,Clinic,Warden,Ezimfabeni Clinic,-28.10519,31.43037
KwaZulu-Natal,Clinic,Ntuzuma,Ntuzuma Clinic,-29.72779,30.947116
KwaZulu-Natal,Clinic,G.J. Crookes,Mabheleni Clinic,-30.44209,30.32103
KwaZulu-Natal,Clinic,G.J. Croookes,Nkwali Clinic,-30.102,30.79818
KwaZulu-Natal,Clinic,Kwamashu,Qadi Clinic,-29.66748,30.903122
KwaZulu-Natal,Clinic,Highflats,Gcinokuhle Clinic,-30.25716,30.10782
KwaZulu-Natal,Clinic,Scottburgh,Philani Clinic,-30.25138,30.68312
KwaZulu-Natal,Clinic,Umzinto,Dududu Clinic,-30.19445,30.60341
KwaZulu-Natal,Clinic,Scotburgh,Mgayi Clinic,-30.38428,30.47667
KwaZulu-Natal,Clinic,Greytown,Greytown Hospital,-29.067508,30.59998
KwaZulu-Natal,Clinic,Umlazi,Umzomuhle (Umlazi H) Clinic,-29.950912,30.86832
KwaZulu-Natal,Clinic,Tongaat,Hambanathi Clinic,-29.558689,31.11963
KwaZulu-Natal,Clinic,High Flats,Hlokozi Clinic,-30.361299,30.293695
KwaZulu-Natal,Clinic,Nqutu,Isandlwana Clinic,-28.360695,30.673117
KwaZulu-Natal,Clinic,Isipingo,Isipingo Clinic,-29.996027,30.920151
KwaZulu-Natal,Clinic,Ixopo,Ixopo Clinic,-30.147465,30.067067
KwaZulu-Natal,Clinic,Impendle,Nxamalala Clinic (Impendle),-29.599548,29.770905
KwaZulu-Natal,Clinic,Kwamashu,KwaMashu B Clinic,-29.746759,30.989959
KwaZulu-Natal,Clinic,Kwamashu,Rydalvale Clinic,-29.748175,30.970521
KwaZulu-Natal,Clinic,Kwamashumi Clinic,Kwamashumi Clinic,-30.339933,30.126558
KwaZulu-Natal,Clinic,Ozwathini,Bambanani Clinic,-29.269278,30.847694
KwaZulu-Natal,Clinic,Maqongqo Area,Maguzu Clinic,-29.581533,30.564448
KwaZulu-Natal,Clinic,Richmond,Phatheni Clinic,-29.95411,30.21231
KwaZulu-Natal,Clinic,Odidini,Odidini Clinic,-30.035226,30.680936
KwaZulu-Natal,Clinic,Umlazi L,Ekuphileni (Umlazi L) Clinic,-29.96793,30.86333
KwaZulu-Natal,Clinic,Umzimkhulu,Lourdes Clinic,-30.208685,29.705948
KwaZulu-Natal,Clinic,Sibhayi,Mabibi Clinic,-27.32839,32.73092
KwaZulu-Natal,Clinic,Dannhauser,Thandanani Clinic (Dannhauser),-28.029623,30.060128
KwaZulu-Natal,Clinic,Umzinto,Umzinto North Clinic,-30.30441,30.66793
KwaZulu-Natal,Clinic,Umlazi,Umlazi V Clinic,-29.960173,30.930411
KwaZulu-Natal,Clinic,Plessislear,Mbuthisweni Clinic,-30.059767,30.457975
KwaZulu-Natal,Clinic,Hluhluwe,Mduku Clinic,-27.8281,32.38807
KwaZulu-Natal,Clinic,Welbedacht,Welbedacht Clinic,-29.925196,30.859922
KwaZulu-Natal,Clinic,Keanskop,Mfongosi Clinic,-28.715751,30.806482
KwaZulu-Natal,Clinic,Mgangeni Clinic Scottburgh,Mgangeni Clinic,-30.237236,30.38099
KwaZulu-Natal,Clinic,Mahlabathini,Ncemaneni Clinic,-28.33601,31.66601
KwaZulu-Natal,Clinic,Highflats,Mntungwana Clinic,-30.146621,30.305561
KwaZulu-Natal,Clinic,Ingwavuma,Ekuhlehleni Clinic,-26.85419,32.04265
KwaZulu-Natal,Clinic,Phelandaba Clinic,Mseleni Hospital,-27.32566,32.55664
KwaZulu-Natal,Clinic,Tugela Ferry,Mumbe Clinic,-28.753328,30.548577
KwaZulu-Natal,Clinic,Mvutshini,Mvutshini Clinic (Hibiscus Coast),-30.86013,30.37167
KwaZulu-Natal,Clinic,Pomeroy,Gunjana Clinic,-28.636876,30.337509
KwaZulu-Natal,Clinic,Umlazi,Umlazi N Clinic,-29.959543,30.87269
KwaZulu-Natal,Clinic,Nkandla,Ndabaningi Clinic,-28.7527,31.068462
KwaZulu-Natal,Clinic,Richards Bay,Thokozani Clinic,-28.86794,31.910061
KwaZulu-Natal,Clinic,High-Flats,Nhlalwane Clinic,-30.45653,30.08512
KwaZulu-Natal,Clinic,Mahlabathini,Lomo Clinic,-28.21684,31.63445
KwaZulu-Natal,Clinic,Swyimana,Gcumisa Clinic,-29.51635,30.69363
KwaZulu-Natal,Clinic,Ixopo,Nokweja Clinic,-30.297344,30.02097
KwaZulu-Natal,Clinic,Nseleni,Nhlabane Clinic,-28.641838,32.239047
KwaZulu-Natal,Clinic,Empangeni,Ntuze Clinic,-28.890278,31.740918
KwaZulu-Natal,Clinic,Mpola,Mpola Clinic,-29.85356,30.810712
KwaZulu-Natal,Clinic,Inanda,Sivananda Clinic,-29.699255,30.957273
KwaZulu-Natal,Clinic,Dundee,Rorke's Drift Clinic,-28.36278,30.54022
KwaZulu-Natal,Clinic,Verumal,Osindisweni Hospital,-29.608445,30.982711
KwaZulu-Natal,Clinic,Vryheid,Mason Street Clinic,-27.76578,30.80109
KwaZulu-Natal,Clinic,Stafforol'S Post,Ibisi Clinic,-30.413102,29.892882
KwaZulu-Natal,Clinic,Maphumulo,Mbekaphansi Clinic,-29.092299,30.967514
KwaZulu-Natal,Clinic,Melmoth,Melmoth Clinic,-28.589129,31.397772
KwaZulu-Natal,Clinic,Estcourt,Connor Street Clinic,-29.009264,29.874672
KwaZulu-Natal,Clinic,Escourt,Forderville Clinic,-28.99564,29.87048
KwaZulu-Natal,Clinic,Ngwelezane,Dondotha Clinic,-28.54413,31.945737
KwaZulu-Natal,Clinic,Paulpietersburg,Hartland Clinic,-27.426652,31.043302
KwaZulu-Natal,Clinic,Ladysmith,Watersmeet Clinic,-28.396294,29.734626
KwaZulu-Natal,Clinic,Eshowe,Eshowe Clinic,-28.897908,31.467966
KwaZulu-Natal,Clinic,Esidumbini,Esidumbini Clinic,-29.382577,30.996251
KwaZulu-Natal,Clinic,Ballito,Ballito Clinic,-29.528464,31.206064
KwaZulu-Natal,Clinic,Bergville,Bergville Clinic,-28.73002,29.34958
KwaZulu-Natal,Clinic,Stanger,Glenhills Clinic,-29.337937,31.26562
KwaZulu-Natal,Clinic,Kwadukuza,Darnall Clinic,-29.27401,31.35502
KwaZulu-Natal,Clinic,Kwadukuza,Nandi Clinic,-29.322463,31.302538
KwaZulu-Natal,Clinic,Ladysmith,Ezakheni 2 Clinic,-28.618837,29.916973
KwaZulu-Natal,Clinic,Vryheid,Bhekuzulu Clinic,-27.777203,30.821972
KwaZulu-Natal,Clinic,Marburg,Marburg Clinic,-30.74754,30.42966
KwaZulu-Natal,Clinic,Port Sheptone,Port Shepstone Clinic,-30.73751,30.44332
KwaZulu-Natal,Clinic,Omtentweni,Umtentweni Clinic,-30.71964,30.47349
KwaZulu-Natal,Clinic,Port Sheptone,Shelly Beach Clinic,-30.8007,30.4118
KwaZulu-Natal,Clinic,Ladysmith,Kleinfontein Clinic,-28.36273,29.649627
KwaZulu-Natal,Clinic,Hillcrest,KwaNgcolosi Clinic,-29.70213,30.838642
KwaZulu-Natal,Clinic,Richmond,Richmond Chest Hospital (TB),-29.864933,30.275359
KwaZulu-Natal,Clinic,Starford Post,Sihleza Clinic,-30.454121,29.725093
KwaZulu-Natal,Clinic,Cramond,Cramond Satellite Clinic,-29.38045,30.407163
KwaZulu-Natal,Clinic,Bulwer,Gwala Clinic,-29.857454,29.790317
KwaZulu-Natal,Clinic,Midi Llovo,Embo CHC,-30.078049,30.552356
KwaZulu-Natal,Clinic,Inchanga,Fredville Clinic,-29.707263,30.666964
KwaZulu-Natal,Clinic,Vryheid,Bhekumthetho Clinic,-27.97316,30.73798
KwaZulu-Natal,Clinic,Vryheid,Siyakhathala Clinic,-28.093513,30.787954
KwaZulu-Natal,Clinic,Vryheid,Louwsburg Clinic,-27.57801,31.30045
KwaZulu-Natal,Clinic,Durban,Lancers Road Clinic,-29.857864,31.009689
KwaZulu-Natal,Clinic,Durban,Centre Clinic,-29.859227,31.009549
KwaZulu-Natal,Clinic,Durban,Umlazi AA Clinic,-29.977585,30.867012
KwaZulu-Natal,Clinic,Umzimkulu,Umzimkhulu Clinic,-30.260717,29.930041
